Time-stamp,Atmospheric pressure (Bar),Accel_x,Accel_y,Accel_z,Temperature (°C),Unnamed:6,Unnamed:7
-26764.512779,nan,nan,-0.203,0.117,1.028,nan,nan
-26764.532214,nan,nan,-0.203,0.121,1.036,nan,nan
-26764.551648,nan,nan,-0.207,0.117,1.032,nan,nan
-26764.571083,nan,nan,-0.203,0.117,1.032,nan,nan
-26764.590518,nan,nan,-0.203,0.117,1.036,nan,nan
-26764.609952,nan,nan,-0.195,0.117,1.032,nan,nan
-26764.629387,nan,nan,-0.203,0.121,1.036,nan,nan
-26764.648821,nan,nan,-0.207,0.121,1.036,nan,nan
-26764.668256,nan,nan,-0.199,0.121,1.032,nan,nan
-26764.68769,nan,nan,-0.207,0.117,1.028,nan,nan
-26764.707125,nan,nan,-0.203,0.117,1.032,nan,nan
-26764.72656,nan,nan,-0.203,0.117,1.036,nan,nan
-26764.745994,nan,nan,-0.203,0.121,1.028,nan,nan
-26764.765429,nan,nan,-0.207,0.117,1.036,nan,nan
-26764.784863,nan,nan,-0.203,0.117,1.032,nan,nan
-26764.804298,nan,nan,-0.203,0.121,1.032,nan,nan
-26764.823732,nan,nan,-0.203,0.117,1.036,nan,nan
-26764.843167,nan,nan,-0.203,0.121,1.032,nan,nan
-26764.862602,nan,nan,-0.207,0.117,1.032,nan,nan
-26764.882036,nan,nan,-0.203,0.117,1.032,nan,nan
-26764.901471,nan,nan,-0.203,0.113,1.032,nan,nan
-26764.920905,nan,nan,-0.203,0.117,1.032,nan,nan
-26764.94034,nan,nan,-0.199,0.121,1.028,nan,nan
-26764.959774,nan,nan,-0.199,0.121,1.036,nan,nan
-26764.979209,nan,nan,-0.199,0.125,1.032,nan,nan
-26764.998644,nan,nan,-0.207,0.117,1.032,nan,nan
-26765.018078,nan,nan,-0.203,0.121,1.036,nan,nan
-26765.037513,nan,nan,-0.203,0.121,1.04,nan,nan
-26765.056947,nan,nan,-0.203,0.117,1.036,nan,nan
-26765.076382,nan,nan,-0.203,0.117,1.036,nan,nan
-26765.095816,nan,nan,-0.203,0.121,1.036,nan,nan
-26765.115251,nan,nan,-0.203,0.121,1.036,nan,nan
-26765.134686,nan,nan,-0.203,0.117,1.032,nan,nan
-26765.15412,nan,nan,-0.207,0.117,1.028,nan,nan
-26765.173555,nan,nan,-0.203,0.117,1.032,nan,nan
-26765.192989,nan,nan,-0.207,0.117,1.04,nan,nan
-26765.212424,nan,nan,-0.199,0.121,1.036,nan,nan
-26765.231858,nan,nan,-0.203,0.117,1.036,nan,nan
-26765.251293,nan,nan,-0.203,0.121,1.028,nan,nan
-26765.270728,nan,nan,-0.203,0.125,1.032,nan,nan
-26765.290162,nan,nan,-0.211,0.113,1.036,nan,nan
-26765.309597,nan,nan,-0.203,0.113,1.036,nan,nan
-26765.329031,nan,nan,-0.203,0.117,1.032,nan,nan
-26765.348466,nan,nan,-0.203,0.117,1.036,nan,nan
-26765.3679,nan,nan,-0.203,0.121,1.04,nan,nan
-26765.387335,nan,nan,-0.207,0.121,1.04,nan,nan
-26765.40677,nan,nan,-0.203,0.117,1.036,nan,nan
-26765.426204,nan,nan,-0.203,0.121,1.032,nan,nan
-26765.445639,nan,nan,-0.203,0.121,1.04,nan,nan
-26765.465073,nan,nan,-0.203,0.117,1.036,nan,nan
-26765.484508,nan,nan,-0.207,0.121,1.04,nan,nan
-26765.503942,nan,nan,-0.199,0.117,1.028,nan,nan
-26765.523377,nan,nan,-0.203,0.121,1.028,nan,nan
-26765.542812,nan,nan,-0.203,0.121,1.032,nan,nan
-26765.562246,nan,nan,-0.199,0.121,1.032,nan,nan
-26765.581681,nan,nan,-0.203,0.117,1.036,nan,nan
-26765.601115,nan,nan,-0.203,0.117,1.032,nan,nan
-26765.62055,nan,nan,-0.211,0.117,1.032,nan,nan
-26765.639984,nan,nan,-0.203,0.121,1.032,nan,nan
-26765.659419,nan,nan,-0.199,0.117,1.036,nan,nan
-26765.678854,nan,nan,-0.207,0.117,1.032,nan,nan
-26765.698288,nan,nan,-0.203,0.121,1.036,nan,nan
-26765.717723,nan,nan,-0.203,0.121,1.032,nan,nan
-26765.737157,nan,nan,-0.203,0.117,1.036,nan,nan
-26765.756592,nan,nan,-0.203,0.121,1.032,nan,nan
-26765.776026,nan,nan,-0.207,0.117,1.032,nan,nan
-26765.795461,nan,nan,-0.203,0.117,1.032,nan,nan
-26765.814896,nan,nan,-0.199,0.117,1.032,nan,nan
-26765.83433,nan,nan,-0.199,0.121,1.036,nan,nan
-26765.853765,nan,nan,-0.199,0.125,1.036,nan,nan
-26765.873199,nan,nan,-0.203,0.117,1.032,nan,nan
-26765.892634,nan,nan,-0.203,0.121,1.036,nan,nan
-26765.912068,nan,nan,-0.203,0.117,1.032,nan,nan
-26765.931503,nan,nan,-0.207,0.121,1.032,nan,nan
-26765.950937,nan,nan,-0.203,0.117,1.036,nan,nan
-26765.970372,nan,nan,-0.199,0.117,1.028,nan,nan
-26765.989807,nan,nan,-0.199,0.121,1.032,nan,nan
-26766.009241,nan,nan,-0.203,0.117,1.032,nan,nan
-26766.028676,nan,nan,-0.207,0.113,1.036,nan,nan
-26766.04811,nan,nan,-0.207,0.117,1.032,nan,nan
-26766.067545,nan,nan,-0.203,0.121,1.036,nan,nan
-26766.086979,nan,nan,-0.199,0.121,1.036,nan,nan
-26766.106414,nan,nan,-0.203,0.121,1.036,nan,nan
-26766.125849,nan,nan,-0.199,0.121,1.036,nan,nan
-26766.145283,nan,nan,-0.199,0.117,1.036,nan,nan
-26766.164718,nan,nan,-0.203,0.121,1.036,nan,nan
-26766.184152,nan,nan,-0.203,0.117,1.032,nan,nan
-26766.203587,nan,nan,-0.203,0.121,1.032,nan,nan
-26766.223021,nan,nan,-0.203,0.121,1.032,nan,nan
-26766.242456,nan,nan,-0.199,0.117,1.032,nan,nan
-26766.261891,nan,nan,-0.203,0.121,1.028,nan,nan
-26766.281325,nan,nan,-0.203,0.121,1.036,nan,nan
-26766.30076,nan,nan,-0.207,0.121,1.032,nan,nan
-26766.320194,nan,nan,-0.199,0.117,1.036,nan,nan
-26766.339629,nan,nan,-0.203,0.117,1.028,nan,nan
-26766.359063,nan,nan,-0.199,0.125,1.032,nan,nan
-26766.378498,nan,nan,-0.199,0.121,1.028,nan,nan
-26766.397933,nan,nan,-0.203,0.121,1.032,nan,nan
-26766.417367,nan,nan,-0.199,0.125,1.036,nan,nan
-26766.436802,nan,nan,-0.199,0.117,1.036,nan,nan
-26766.456236,nan,nan,-0.199,0.121,1.032,nan,nan
-26766.475671,nan,nan,-0.203,0.121,1.032,nan,nan
-26766.495105,nan,nan,-0.203,0.117,1.036,nan,nan
-26766.51454,nan,nan,-0.203,0.121,1.036,nan,nan
-26766.533975,nan,nan,-0.207,0.117,1.032,nan,nan
-26766.553409,nan,nan,-0.203,0.117,1.036,nan,nan
-26766.572844,nan,nan,-0.203,0.117,1.032,nan,nan
-26766.592278,nan,nan,-0.207,0.117,1.032,nan,nan
-26766.611713,nan,nan,-0.207,0.121,1.036,nan,nan
-26766.631147,nan,nan,-0.203,0.117,1.04,nan,nan
-26766.650582,nan,nan,-0.207,0.117,1.036,nan,nan
-26766.670017,nan,nan,-0.207,0.117,1.032,nan,nan
-26766.689451,nan,nan,-0.203,0.121,1.036,nan,nan
-26766.708886,nan,nan,-0.203,0.113,1.032,nan,nan
-26766.72832,nan,nan,-0.203,0.117,1.032,nan,nan
-26766.747755,nan,nan,-0.199,0.121,1.032,nan,nan
-26766.767189,nan,nan,-0.203,0.113,1.032,nan,nan
-26766.786624,nan,nan,-0.203,0.113,1.04,nan,nan
-26766.806059,nan,nan,-0.203,0.117,1.028,nan,nan
-26766.825493,nan,nan,-0.203,0.117,1.036,nan,nan
-26766.844928,nan,nan,-0.203,0.117,1.028,nan,nan
-26766.864362,nan,nan,-0.199,0.117,1.032,nan,nan
-26766.883797,nan,nan,-0.199,0.121,1.032,nan,nan
-26766.903231,nan,nan,-0.207,0.121,1.036,nan,nan
-26766.922666,nan,nan,-0.203,0.121,1.04,nan,nan
-26766.942101,nan,nan,-0.203,0.117,1.032,nan,nan
-26766.961535,nan,nan,-0.207,0.117,1.032,nan,nan
-26766.98097,nan,nan,-0.203,0.121,1.032,nan,nan
-26767.000404,nan,nan,-0.199,0.121,1.032,nan,nan
-26767.019839,nan,nan,-0.199,0.125,1.032,nan,nan
-26767.039273,nan,nan,-0.199,0.121,1.032,nan,nan
-26767.058708,nan,nan,-0.207,0.121,1.036,nan,nan
-26767.078143,nan,nan,-0.203,0.121,1.036,nan,nan
-26767.097577,nan,nan,-0.207,0.113,1.028,nan,nan
-26767.117012,nan,nan,-0.207,0.121,1.036,nan,nan
-26767.136446,nan,nan,-0.207,0.121,1.036,nan,nan
-26767.155881,nan,nan,-0.207,0.117,1.036,nan,nan
-26767.175315,nan,nan,-0.207,0.117,1.032,nan,nan
-26767.19475,nan,nan,-0.203,0.121,1.036,nan,nan
-26767.214185,nan,nan,-0.207,0.121,1.032,nan,nan
-26767.233619,nan,nan,-0.207,0.121,1.036,nan,nan
-26767.253054,nan,nan,-0.199,0.125,1.032,nan,nan
-26767.272488,nan,nan,-0.207,0.117,1.032,nan,nan
-26767.291923,nan,nan,-0.203,0.121,1.032,nan,nan
-26767.311357,nan,nan,-0.203,0.117,1.032,nan,nan
-26767.330792,nan,nan,-0.211,0.113,1.032,nan,nan
-26767.350227,nan,nan,-0.207,0.117,1.032,nan,nan
-26767.369661,nan,nan,-0.199,0.121,1.036,nan,nan
-26767.389096,nan,nan,-0.207,0.117,1.028,nan,nan
-26767.40853,nan,nan,-0.199,0.121,1.032,nan,nan
-26767.427965,nan,nan,-0.203,0.117,1.032,nan,nan
-26767.447399,nan,nan,-0.203,0.117,1.036,nan,nan
-26767.466834,nan,nan,-0.199,0.113,1.036,nan,nan
-26767.486269,nan,nan,-0.207,0.117,1.032,nan,nan
-26767.505703,nan,nan,-0.207,0.117,1.032,nan,nan
-26767.525138,nan,nan,-0.207,0.117,1.032,nan,nan
-26767.544572,nan,nan,-0.203,0.121,1.032,nan,nan
-26767.564007,nan,nan,-0.203,0.117,1.032,nan,nan
-26767.583441,nan,nan,-0.203,0.117,1.036,nan,nan
-26767.602876,nan,nan,-0.199,0.121,1.032,nan,nan
-26767.622311,nan,nan,-0.203,0.121,1.032,nan,nan
-26767.641745,nan,nan,-0.203,0.117,1.036,nan,nan
-26767.66118,nan,nan,-0.203,0.121,1.032,nan,nan
-26767.680614,nan,nan,-0.207,0.117,1.036,nan,nan
-26767.700049,nan,nan,-0.207,0.117,1.032,nan,nan
-26767.719483,nan,nan,-0.199,0.121,1.028,nan,nan
-26767.738918,nan,nan,-0.207,0.117,1.032,nan,nan
-26767.758353,nan,nan,-0.203,0.117,1.04,nan,nan
-26767.777787,nan,nan,-0.203,0.117,1.028,nan,nan
-26767.797222,nan,nan,-0.203,0.121,1.036,nan,nan
-26767.816656,nan,nan,-0.203,0.125,1.036,nan,nan
-26767.836091,nan,nan,-0.203,0.121,1.032,nan,nan
-26767.855525,nan,nan,-0.199,0.121,1.032,nan,nan
-26767.87496,nan,nan,-0.199,0.117,1.032,nan,nan
-26767.894395,nan,nan,-0.199,0.121,1.036,nan,nan
-26767.913829,nan,nan,-0.199,0.117,1.032,nan,nan
-26767.933264,nan,nan,-0.203,0.117,1.036,nan,nan
-26767.952698,nan,nan,-0.203,0.121,1.032,nan,nan
-26767.972133,nan,nan,-0.203,0.121,1.036,nan,nan
-26767.991567,nan,nan,-0.203,0.117,1.036,nan,nan
-26768.011002,nan,nan,-0.199,0.117,1.032,nan,nan
-26768.030437,nan,nan,-0.207,0.117,1.036,nan,nan
-26768.049871,nan,nan,-0.203,0.117,1.032,nan,nan
-26768.069306,nan,nan,-0.203,0.117,1.032,nan,nan
-26768.08874,nan,nan,-0.199,0.121,1.036,nan,nan
-26768.108175,nan,nan,-0.199,0.117,1.036,nan,nan
-26768.127609,nan,nan,-0.199,0.117,1.036,nan,nan
-26768.147044,nan,nan,-0.207,0.117,1.036,nan,nan
-26768.166479,nan,nan,-0.203,0.121,1.028,nan,nan
-26768.185913,nan,nan,-0.203,0.117,1.032,nan,nan
-26768.205348,nan,nan,-0.207,0.113,1.032,nan,nan
-26768.224782,nan,nan,-0.203,0.117,1.036,nan,nan
-26768.244217,nan,nan,-0.199,0.121,1.036,nan,nan
-26768.263651,nan,nan,-0.203,0.117,1.028,nan,nan
-26768.283086,nan,nan,-0.203,0.125,1.036,nan,nan
-26768.302521,nan,nan,-0.203,0.117,1.036,nan,nan
-26768.321955,nan,nan,-0.199,0.121,1.036,nan,nan
-26768.34139,nan,nan,-0.203,0.121,1.032,nan,nan
-26768.360824,nan,nan,-0.203,0.121,1.032,nan,nan
-26768.380259,nan,nan,-0.199,0.117,1.032,nan,nan
-26768.399693,nan,nan,-0.199,0.121,1.036,nan,nan
-26768.419128,nan,nan,-0.203,0.117,1.032,nan,nan
-26768.438562,nan,nan,-0.203,0.121,1.032,nan,nan
-26768.457997,nan,nan,-0.199,0.117,1.032,nan,nan
-26768.477432,nan,nan,-0.203,0.121,1.036,nan,nan
-26768.496866,nan,nan,-0.203,0.117,1.032,nan,nan
-26768.516301,nan,nan,-0.199,0.117,1.036,nan,nan
-26768.535735,nan,nan,-0.207,0.117,1.032,nan,nan
-26768.55517,nan,nan,-0.203,0.117,1.032,nan,nan
-26768.574604,nan,nan,-0.203,0.121,1.032,nan,nan
-26768.594039,nan,nan,-0.207,0.117,1.036,nan,nan
-26768.613474,nan,nan,-0.203,0.121,1.032,nan,nan
-26768.632908,nan,nan,-0.203,0.121,1.036,nan,nan
-26768.652343,nan,nan,-0.203,0.121,1.036,nan,nan
-26768.671777,nan,nan,-0.203,0.117,1.036,nan,nan
-26768.691212,nan,nan,-0.207,0.117,1.032,nan,nan
-26768.710646,nan,nan,-0.207,0.117,1.036,nan,nan
-26768.730081,nan,nan,-0.203,0.121,1.036,nan,nan
-26768.749516,nan,nan,-0.207,0.121,1.032,nan,nan
-26768.76895,nan,nan,-0.203,0.121,1.036,nan,nan
-26768.788385,nan,nan,-0.203,0.121,1.032,nan,nan
-26768.807819,nan,nan,-0.207,0.113,1.032,nan,nan
-26768.827254,nan,nan,-0.203,0.121,1.036,nan,nan
-26768.846688,nan,nan,-0.203,0.117,1.036,nan,nan
-26768.866123,nan,nan,-0.199,0.121,1.036,nan,nan
-26768.885558,nan,nan,-0.203,0.121,1.028,nan,nan
-26768.904992,nan,nan,-0.199,0.117,1.032,nan,nan
-26768.924427,nan,nan,-0.203,0.117,1.032,nan,nan
-26768.943861,nan,nan,-0.207,0.117,1.032,nan,nan
-26768.963296,nan,nan,-0.203,0.117,1.032,nan,nan
-26768.98273,nan,nan,-0.203,0.113,1.032,nan,nan
-26769.002165,nan,nan,-0.203,0.117,1.032,nan,nan
-26769.0216,nan,nan,-0.207,0.121,1.028,nan,nan
-26769.041034,nan,nan,-0.203,0.117,1.032,nan,nan
-26769.060469,nan,nan,-0.203,0.121,1.032,nan,nan
-26769.079903,nan,nan,-0.207,0.117,1.032,nan,nan
-26769.099338,nan,nan,-0.207,0.117,1.036,nan,nan
-26769.118772,nan,nan,-0.203,0.121,1.032,nan,nan
-26769.138207,nan,nan,-0.207,0.121,1.032,nan,nan
-26769.157642,nan,nan,-0.203,0.121,1.032,nan,nan
-26769.177076,nan,nan,-0.203,0.121,1.036,nan,nan
-26769.196511,nan,nan,-0.199,0.121,1.032,nan,nan
-26769.215945,nan,nan,-0.199,0.117,1.032,nan,nan
-26769.23538,nan,nan,-0.199,0.125,1.032,nan,nan
-26769.254814,nan,nan,-0.207,0.121,1.032,nan,nan
-26769.274249,nan,nan,-0.203,0.121,1.036,nan,nan
-26769.293684,nan,nan,-0.203,0.121,1.032,nan,nan
-26769.313118,nan,nan,-0.203,0.117,1.032,nan,nan
-26769.332553,nan,nan,-0.199,0.121,1.028,nan,nan
-26769.351987,nan,nan,-0.199,0.121,1.032,nan,nan
-26769.371422,nan,nan,-0.207,0.113,1.032,nan,nan
-26769.390856,nan,nan,-0.203,0.117,1.036,nan,nan
-26769.410291,nan,nan,-0.203,0.117,1.032,nan,nan
-26769.429726,nan,nan,-0.203,0.121,1.032,nan,nan
-26769.44916,nan,nan,-0.203,0.121,1.036,nan,nan
-26769.468595,nan,nan,-0.203,0.117,1.032,nan,nan
-26769.488029,nan,nan,-0.199,0.117,1.036,nan,nan
-26769.507464,nan,nan,-0.207,0.117,1.032,nan,nan
-26769.526898,nan,nan,-0.203,0.121,1.032,nan,nan
-26769.546333,nan,nan,-0.203,0.117,1.032,nan,nan
-26769.565768,nan,nan,-0.203,0.117,1.032,nan,nan
-26769.585202,nan,nan,-0.203,0.117,1.036,nan,nan
-26769.604637,nan,nan,-0.203,0.117,1.036,nan,nan
-26769.624071,nan,nan,-0.199,0.117,1.032,nan,nan
-26769.643506,nan,nan,-0.199,0.117,1.036,nan,nan
-26769.66294,nan,nan,-0.203,0.117,1.032,nan,nan
-26769.682375,nan,nan,-0.203,0.121,1.036,nan,nan
-26769.70181,nan,nan,-0.203,0.121,1.036,nan,nan
-26769.721244,nan,nan,-0.203,0.117,1.036,nan,nan
-26769.740679,nan,nan,-0.203,0.121,1.032,nan,nan
-26769.760113,nan,nan,-0.207,0.117,1.036,nan,nan
-26769.779548,nan,nan,-0.199,0.121,1.032,nan,nan
-26769.798982,nan,nan,-0.203,0.121,1.036,nan,nan
-26769.818417,nan,nan,-0.203,0.117,1.032,nan,nan
-26769.837852,nan,nan,-0.203,0.121,1.036,nan,nan
-26769.857286,nan,nan,-0.203,0.121,1.032,nan,nan
-26769.876721,nan,nan,-0.207,0.117,1.032,nan,nan
-26769.896155,nan,nan,-0.203,0.117,1.028,nan,nan
-26769.91559,nan,nan,-0.199,0.117,1.036,nan,nan
-26769.935024,nan,nan,-0.203,0.117,1.032,nan,nan
-26769.954459,nan,nan,-0.203,0.121,1.036,nan,nan
-26769.973894,nan,nan,-0.199,0.117,1.032,nan,nan
-26769.993328,nan,nan,-0.203,0.113,1.032,nan,nan
-26770.012763,nan,nan,-0.207,0.121,1.032,nan,nan
-26770.032197,nan,nan,-0.199,0.121,1.032,nan,nan
-26770.051632,nan,nan,-0.203,0.121,1.036,nan,nan
-26770.071066,nan,nan,-0.199,0.121,1.032,nan,nan
-26770.090501,nan,nan,-0.195,0.117,1.032,nan,nan
-26770.109936,nan,nan,-0.203,0.117,1.032,nan,nan
-26770.12937,nan,nan,-0.203,0.117,1.032,nan,nan
-26770.148805,nan,nan,-0.203,0.121,1.036,nan,nan
-26770.168239,nan,nan,-0.203,0.121,1.036,nan,nan
-26770.187674,nan,nan,-0.199,0.125,1.036,nan,nan
-26770.207108,nan,nan,-0.203,0.117,1.036,nan,nan
-26770.226543,nan,nan,-0.203,0.117,1.036,nan,nan
-26770.245978,nan,nan,-0.203,0.117,1.04,nan,nan
-26770.265412,nan,nan,-0.203,0.121,1.036,nan,nan
-26770.284847,nan,nan,-0.203,0.117,1.032,nan,nan
-26770.304281,nan,nan,-0.203,0.117,1.04,nan,nan
-26770.323716,nan,nan,-0.203,0.117,1.032,nan,nan
-26770.34315,nan,nan,-0.207,0.117,1.036,nan,nan
-26770.362585,nan,nan,-0.203,0.117,1.036,nan,nan
-26770.38202,nan,nan,-0.203,0.117,1.032,nan,nan
-26770.401454,nan,nan,-0.203,0.117,1.032,nan,nan
-26770.420889,nan,nan,-0.203,0.121,1.032,nan,nan
-26770.440323,nan,nan,-0.199,0.125,1.032,nan,nan
-26770.459758,nan,nan,-0.207,0.117,1.032,nan,nan
-26770.479192,nan,nan,-0.207,0.117,1.036,nan,nan
-26770.498627,nan,nan,-0.207,0.117,1.032,nan,nan
-26770.518062,nan,nan,-0.199,0.117,1.036,nan,nan
-26770.537496,nan,nan,-0.203,0.117,1.04,nan,nan
-26770.556931,nan,nan,-0.203,0.117,1.032,nan,nan
-26770.576365,nan,nan,-0.203,0.117,1.036,nan,nan
-26770.5958,nan,nan,-0.207,0.117,1.032,nan,nan
-26770.615234,nan,nan,-0.199,0.121,1.036,nan,nan
-26770.634669,nan,nan,-0.207,0.121,1.036,nan,nan
-26770.654104,nan,nan,-0.203,0.121,1.032,nan,nan
-26770.673538,nan,nan,-0.203,0.117,1.032,nan,nan
-26770.692973,nan,nan,-0.207,0.117,1.036,nan,nan
-26770.712407,nan,nan,-0.199,0.121,1.036,nan,nan
-26770.731842,nan,nan,-0.203,0.121,1.036,nan,nan
-26770.751276,nan,nan,-0.207,0.121,1.028,nan,nan
-26770.770711,nan,nan,-0.203,0.121,1.032,nan,nan
-26770.790146,nan,nan,-0.207,0.117,1.036,nan,nan
-26770.80958,nan,nan,-0.203,0.117,1.036,nan,nan
-26770.829015,nan,nan,-0.203,0.117,1.032,nan,nan
-26770.848449,nan,nan,-0.199,0.121,1.036,nan,nan
-26770.867884,nan,nan,-0.203,0.117,1.032,nan,nan
-26770.887318,nan,nan,-0.207,0.117,1.032,nan,nan
-26770.906753,nan,nan,-0.207,0.121,1.032,nan,nan
-26770.926187,nan,nan,-0.203,0.121,1.032,nan,nan
-26770.945622,nan,nan,-0.203,0.117,1.036,nan,nan
-26770.965057,nan,nan,-0.203,0.121,1.032,nan,nan
-26770.984491,nan,nan,-0.199,0.125,1.036,nan,nan
-26771.003926,nan,nan,-0.203,0.117,1.036,nan,nan
-26771.02336,nan,nan,-0.203,0.121,1.032,nan,nan
-26771.042795,nan,nan,-0.203,0.121,1.032,nan,nan
-26771.062229,nan,nan,-0.203,0.121,1.032,nan,nan
-26771.081664,nan,nan,-0.203,0.125,1.032,nan,nan
-26771.101099,nan,nan,-0.203,0.121,1.032,nan,nan
-26771.120533,nan,nan,-0.207,0.121,1.032,nan,nan
-26771.139968,nan,nan,-0.207,0.113,1.032,nan,nan
-26771.159402,nan,nan,-0.207,0.113,1.028,nan,nan
-26771.178837,nan,nan,-0.203,0.117,1.032,nan,nan
-26771.198271,nan,nan,-0.203,0.121,1.036,nan,nan
-26771.217706,nan,nan,-0.207,0.117,1.036,nan,nan
-26771.237141,nan,nan,-0.203,0.121,1.036,nan,nan
-26771.256575,nan,nan,-0.207,0.117,1.036,nan,nan
-26771.27601,nan,nan,-0.203,0.117,1.028,nan,nan
-26771.295444,nan,nan,-0.203,0.121,1.036,nan,nan
-26771.314879,nan,nan,-0.203,0.121,1.036,nan,nan
-26771.334313,nan,nan,-0.203,0.121,1.036,nan,nan
-26771.353748,nan,nan,-0.203,0.121,1.028,nan,nan
-26771.373183,nan,nan,-0.199,0.121,1.032,nan,nan
-26771.392617,nan,nan,-0.203,0.121,1.036,nan,nan
-26771.412052,nan,nan,-0.203,0.121,1.032,nan,nan
-26771.431486,nan,nan,-0.203,0.117,1.036,nan,nan
-26771.450921,nan,nan,-0.211,0.121,1.032,nan,nan
-26771.470355,nan,nan,-0.207,0.117,1.032,nan,nan
-26771.48979,nan,nan,-0.203,0.121,1.032,nan,nan
-26771.509225,nan,nan,-0.199,0.125,1.032,nan,nan
-26771.528659,nan,nan,-0.199,0.125,1.036,nan,nan
-26771.548094,nan,nan,-0.203,0.117,1.036,nan,nan
-26771.567528,nan,nan,-0.203,0.117,1.036,nan,nan
-26771.586963,nan,nan,-0.199,0.121,1.036,nan,nan
-26771.606397,nan,nan,-0.203,0.117,1.032,nan,nan
-26771.625832,nan,nan,-0.207,0.117,1.036,nan,nan
-26771.645267,nan,nan,-0.207,0.117,1.036,nan,nan
-26771.664701,nan,nan,-0.203,0.117,1.032,nan,nan
-26771.684136,nan,nan,-0.207,0.117,1.032,nan,nan
-26771.70357,nan,nan,-0.203,0.117,1.032,nan,nan
-26771.723005,nan,nan,-0.207,0.117,1.032,nan,nan
-26771.742439,nan,nan,-0.195,0.121,1.032,nan,nan
-26771.761874,nan,nan,-0.203,0.121,1.032,nan,nan
-26771.781309,nan,nan,-0.203,0.117,1.036,nan,nan
-26771.800743,nan,nan,-0.199,0.117,1.036,nan,nan
-26771.820178,nan,nan,-0.203,0.121,1.032,nan,nan
-26771.839612,nan,nan,-0.207,0.121,1.032,nan,nan
-26771.859047,nan,nan,-0.207,0.121,1.032,nan,nan
-26771.878481,nan,nan,-0.203,0.117,1.032,nan,nan
-26771.897916,nan,nan,-0.203,0.117,1.036,nan,nan
-26771.917351,nan,nan,-0.203,0.117,1.032,nan,nan
-26771.936785,nan,nan,-0.199,0.117,1.032,nan,nan
-26771.95622,nan,nan,-0.203,0.121,1.032,nan,nan
-26771.975654,nan,nan,-0.203,0.121,1.036,nan,nan
-26771.995089,nan,nan,-0.203,0.121,1.036,nan,nan
-26772.014523,nan,nan,-0.199,0.121,1.036,nan,nan
-26772.033958,nan,nan,-0.203,0.121,1.036,nan,nan
-26772.053393,nan,nan,-0.203,0.117,1.032,nan,nan
-26772.072827,nan,nan,-0.203,0.117,1.036,nan,nan
-26772.092262,nan,nan,-0.203,0.117,1.036,nan,nan
-26772.111696,nan,nan,-0.195,0.121,1.036,nan,nan
-26772.131131,nan,nan,-0.203,0.117,1.028,nan,nan
-26772.150565,nan,nan,-0.207,0.121,1.032,nan,nan
-26772.17,nan,nan,-0.203,0.117,1.036,nan,nan
-26772.189435,nan,nan,-0.203,0.117,1.032,nan,nan
-26772.208869,nan,nan,-0.207,0.117,1.036,nan,nan
-26772.228304,nan,nan,-0.203,0.113,1.032,nan,nan
-26772.247738,nan,nan,-0.203,0.113,1.032,nan,nan
-26772.267173,nan,nan,-0.203,0.121,1.036,nan,nan
-26772.286607,nan,nan,-0.207,0.125,1.036,nan,nan
-26772.306042,nan,nan,-0.203,0.117,1.036,nan,nan
-26772.325477,nan,nan,-0.203,0.117,1.032,nan,nan
-26772.344911,nan,nan,-0.199,0.125,1.032,nan,nan
-26772.364346,nan,nan,-0.203,0.117,1.036,nan,nan
-26772.38378,nan,nan,-0.203,0.121,1.036,nan,nan
-26772.403215,nan,nan,-0.203,0.121,1.036,nan,nan
-26772.422649,nan,nan,-0.199,0.117,1.032,nan,nan
-26772.442084,nan,nan,-0.203,0.117,1.032,nan,nan
-26772.461519,nan,nan,-0.203,0.117,1.032,nan,nan
-26772.480953,nan,nan,-0.203,0.121,1.032,nan,nan
-26772.500388,nan,nan,-0.199,0.121,1.036,nan,nan
-26772.519822,nan,nan,-0.203,0.117,1.028,nan,nan
-26772.539257,nan,nan,-0.207,0.117,1.032,nan,nan
-26772.558691,nan,nan,-0.207,0.117,1.04,nan,nan
-26772.578126,nan,nan,-0.203,0.113,1.036,nan,nan
-26772.597561,nan,nan,-0.199,0.121,1.032,nan,nan
-26772.616995,nan,nan,-0.203,0.121,1.032,nan,nan
-26772.63643,nan,nan,-0.199,0.121,1.032,nan,nan
-26772.655864,nan,nan,-0.207,0.117,1.032,nan,nan
-26772.675299,nan,nan,-0.203,0.117,1.032,nan,nan
-26772.694733,nan,nan,-0.207,0.121,1.028,nan,nan
-26772.714168,nan,nan,-0.203,0.121,1.032,nan,nan
-26772.733603,nan,nan,-0.203,0.117,1.028,nan,nan
-26772.753037,nan,nan,-0.207,0.121,1.032,nan,nan
-26772.772472,nan,nan,-0.203,0.117,1.028,nan,nan
-26772.791906,nan,nan,-0.199,0.121,1.028,nan,nan
-26772.811341,nan,nan,-0.199,0.121,1.036,nan,nan
-26772.830775,nan,nan,-0.199,0.117,1.032,nan,nan
-26772.85021,nan,nan,-0.199,0.129,1.036,nan,nan
-26772.869645,nan,nan,-0.203,0.117,1.032,nan,nan
-26772.889079,nan,nan,-0.203,0.113,1.036,nan,nan
-26772.908514,nan,nan,-0.199,0.121,1.032,nan,nan
-26772.927948,nan,nan,-0.203,0.113,1.032,nan,nan
-26772.947383,nan,nan,-0.203,0.117,1.036,nan,nan
