Time-stamp,Atmospheric pressure (Bar),Accel_x,Accel_y,Accel_z,Temperature (°C),Unnamed:6,Unnamed:7
-55842.793392,nan,nan,-0.175,-0.515,-0.826,nan,nan
-55842.833937,nan,nan,-0.152,-0.468,-0.705,nan,nan
-55842.874481,nan,nan,-0.097,-0.481,-0.632,nan,nan
-55842.915026,nan,nan,-0.031,-0.308,-0.628,nan,nan
-55842.955571,nan,nan,0.276,-0.118,-0.875,nan,nan
-55842.996116,nan,nan,0.3,-0.0,-0.964,nan,nan
-55843.036661,nan,nan,0.284,-0.042,-0.935,nan,nan
-55843.077206,nan,nan,0.183,0.557,-0.846,nan,nan
-55843.117751,nan,nan,-0.062,0.46,-1.044,nan,nan
-55843.158296,nan,nan,0.008,0.19,-0.875,nan,nan
-55843.198841,nan,nan,0.027,0.249,-0.758,nan,nan
-55843.239386,nan,nan,-0.144,-0.013,-0.952,nan,nan
-55843.279931,nan,nan,-0.249,-0.207,-1.04,nan,nan
-55843.320476,nan,nan,0.07,0.173,-0.846,nan,nan
-55843.361021,nan,nan,0.222,0.228,-0.782,nan,nan
-55843.401565,nan,nan,0.49,0.131,-0.782,nan,nan
-55843.44211,nan,nan,0.732,0.232,-0.636,nan,nan
-55843.482655,nan,nan,0.626,0.35,-0.806,nan,nan
-55843.5232,nan,nan,0.233,0.574,-0.596,nan,nan
-55843.563745,nan,nan,0.479,0.43,-0.628,nan,nan
-55843.60429,nan,nan,0.619,0.54,-0.669,nan,nan
-55843.644835,nan,nan,0.533,0.624,-0.58,nan,nan
-55843.68538,nan,nan,0.537,0.502,-0.6,nan,nan
-55843.725925,nan,nan,0.451,0.506,-0.543,nan,nan
-55843.76647,nan,nan,0.51,0.413,-0.604,nan,nan
-55843.807015,nan,nan,0.541,0.477,-0.584,nan,nan
-55843.84756,nan,nan,0.525,0.498,-0.56,nan,nan
-55843.888104,nan,nan,0.572,0.43,-0.608,nan,nan
-55843.928649,nan,nan,0.529,0.473,-0.58,nan,nan
-55843.969194,nan,nan,0.502,0.392,-0.552,nan,nan
-55844.009739,nan,nan,0.56,0.451,-0.6,nan,nan
-55844.050284,nan,nan,0.518,0.384,-0.592,nan,nan
-55844.090829,nan,nan,0.568,0.405,-0.628,nan,nan
-55844.131374,nan,nan,0.607,0.443,-0.632,nan,nan
-55844.171919,nan,nan,0.58,0.376,-0.661,nan,nan
-55844.212464,nan,nan,0.537,0.371,-0.685,nan,nan
-55844.253009,nan,nan,0.537,0.354,-0.665,nan,nan
-55844.293554,nan,nan,0.467,0.266,-0.693,nan,nan
-55844.334099,nan,nan,0.475,0.262,-0.689,nan,nan
-55844.374644,nan,nan,0.475,0.295,-0.653,nan,nan
-55844.415188,nan,nan,0.459,0.236,-0.697,nan,nan
-55844.455733,nan,nan,0.525,0.228,-0.778,nan,nan
-55844.496278,nan,nan,0.506,0.329,-0.737,nan,nan
-55844.536823,nan,nan,0.463,0.24,-0.766,nan,nan
-55844.577368,nan,nan,0.467,0.304,-0.693,nan,nan
-55844.617913,nan,nan,0.482,0.266,-0.733,nan,nan
-55844.658458,nan,nan,0.482,0.236,-0.77,nan,nan
-55844.699003,nan,nan,0.475,0.236,-0.758,nan,nan
-55844.739548,nan,nan,0.486,0.236,-0.794,nan,nan
-55844.780093,nan,nan,0.486,0.219,-0.818,nan,nan
-55844.820638,nan,nan,0.401,0.173,-0.766,nan,nan
-55844.861183,nan,nan,0.37,0.063,-0.818,nan,nan
-55844.901728,nan,nan,0.335,-0.0,-0.863,nan,nan
-55844.942272,nan,nan,0.342,0.046,-0.863,nan,nan
-55844.982817,nan,nan,0.37,0.004,-0.935,nan,nan
-55845.023362,nan,nan,0.276,-0.017,-0.915,nan,nan
-55845.063907,nan,nan,0.183,-0.215,-0.952,nan,nan
-55845.104452,nan,nan,0.097,-0.224,-0.988,nan,nan
-55845.144997,nan,nan,0.066,-0.127,-0.871,nan,nan
-55845.185542,nan,nan,0.012,-0.232,-0.915,nan,nan
-55845.226087,nan,nan,-0.016,-0.198,-0.859,nan,nan
-55845.266632,nan,nan,0.07,0.097,-0.822,nan,nan
-55845.307177,nan,nan,-0.016,-0.346,-0.911,nan,nan
-55845.347722,nan,nan,-0.0,-0.266,-0.935,nan,nan
-55845.388267,nan,nan,0.054,-0.245,-0.923,nan,nan
-55845.428812,nan,nan,-0.023,-0.051,-0.952,nan,nan
-55845.469356,nan,nan,-0.086,-0.27,-0.964,nan,nan
-55845.509901,nan,nan,-0.031,-0.211,-0.927,nan,nan
-55845.550446,nan,nan,0.016,-0.072,-0.964,nan,nan
-55845.590991,nan,nan,0.191,0.295,-0.782,nan,nan
-55845.631536,nan,nan,0.089,-0.257,-0.996,nan,nan
-55845.672081,nan,nan,-0.198,-0.62,-0.952,nan,nan
-55845.712626,nan,nan,0.031,-0.122,-0.96,nan,nan
-55845.753171,nan,nan,0.035,-0.169,-0.992,nan,nan
-55845.793716,nan,nan,0.012,-0.165,-0.952,nan,nan
-55845.834261,nan,nan,-0.027,-0.173,-0.911,nan,nan
-55845.874806,nan,nan,-0.031,-0.207,-0.927,nan,nan
-55845.915351,nan,nan,-0.043,-0.215,-0.903,nan,nan
-55845.955896,nan,nan,-0.043,-0.24,-0.964,nan,nan
-55845.99644,nan,nan,0.019,-0.114,-0.943,nan,nan
-55846.036985,nan,nan,-0.043,-0.266,-0.907,nan,nan
-55846.07753,nan,nan,-0.051,-0.228,-0.943,nan,nan
-55846.118075,nan,nan,-0.039,-0.245,-0.956,nan,nan
-55846.15862,nan,nan,-0.035,-0.198,-0.964,nan,nan
-55846.199165,nan,nan,-0.019,-0.152,-0.96,nan,nan
-55846.23971,nan,nan,-0.167,-0.283,-0.859,nan,nan
-55846.280255,nan,nan,-0.109,-0.354,-0.919,nan,nan
-55846.3208,nan,nan,-0.043,-0.224,-0.952,nan,nan
-55846.361345,nan,nan,-0.066,-0.3,-1.093,nan,nan
-55846.40189,nan,nan,-0.097,-0.127,-0.778,nan,nan
-55846.442435,nan,nan,-0.0,-0.105,-0.85,nan,nan
-55846.482979,nan,nan,-0.016,-0.169,-0.907,nan,nan
-55846.523524,nan,nan,-0.0,-0.08,-0.964,nan,nan
-55846.564069,nan,nan,0.035,0.008,-0.98,nan,nan
-55846.604614,nan,nan,-0.019,-0.165,-0.972,nan,nan
-55846.645159,nan,nan,0.082,-0.076,-0.883,nan,nan
-55846.685704,nan,nan,0.097,-0.152,-0.923,nan,nan
-55846.726249,nan,nan,0.125,-0.097,-0.939,nan,nan
-55846.766794,nan,nan,0.027,-0.143,-0.984,nan,nan
-55846.807339,nan,nan,0.039,-0.135,-1.105,nan,nan
-55846.847884,nan,nan,0.023,-0.089,-0.935,nan,nan
-55846.888429,nan,nan,0.012,-0.114,-0.915,nan,nan
-55846.928974,nan,nan,0.082,0.072,-0.875,nan,nan
-55846.969519,nan,nan,0.167,0.08,-0.879,nan,nan
-55847.010063,nan,nan,0.121,-0.025,-0.919,nan,nan
-55847.050608,nan,nan,0.035,-0.118,-0.943,nan,nan
-55847.091153,nan,nan,0.074,-0.156,-0.956,nan,nan
-55847.131698,nan,nan,0.214,0.097,-0.98,nan,nan
-55847.172243,nan,nan,0.097,-0.093,-0.984,nan,nan
-55847.212788,nan,nan,0.128,-0.055,-1.004,nan,nan
-55847.253333,nan,nan,0.132,-0.127,-1.04,nan,nan
-55847.293878,nan,nan,0.117,-0.017,-0.911,nan,nan
-55847.334423,nan,nan,0.136,0.101,-0.806,nan,nan
-55847.374968,nan,nan,0.249,0.173,-0.81,nan,nan
-55847.415513,nan,nan,0.093,0.008,-0.883,nan,nan
-55847.456058,nan,nan,0.058,-0.105,-0.939,nan,nan
-55847.496603,nan,nan,0.136,-0.063,-1.008,nan,nan
-55847.537147,nan,nan,0.202,0.034,-0.976,nan,nan
-55847.577692,nan,nan,0.136,-0.198,-0.956,nan,nan
-55847.618237,nan,nan,0.171,-0.0,-0.943,nan,nan
-55847.658782,nan,nan,0.125,-0.042,-0.952,nan,nan
-55847.699327,nan,nan,0.093,-0.105,-0.988,nan,nan
-55847.739872,nan,nan,0.082,-0.122,-0.939,nan,nan
-55847.780417,nan,nan,0.311,0.16,-0.737,nan,nan
-55847.820962,nan,nan,0.167,0.156,-0.818,nan,nan
-55847.861507,nan,nan,0.058,-0.042,-0.943,nan,nan
-55847.902052,nan,nan,0.039,-0.143,-1.02,nan,nan
-55847.942597,nan,nan,0.202,0.051,-0.98,nan,nan
-55847.983142,nan,nan,0.113,-0.105,-0.964,nan,nan
-55848.023687,nan,nan,0.058,-0.034,-0.879,nan,nan
-55848.064231,nan,nan,0.105,-0.076,-0.903,nan,nan
-55848.104776,nan,nan,0.136,-0.004,-1.053,nan,nan
-55848.145321,nan,nan,0.043,-0.127,-0.976,nan,nan
-55848.185866,nan,nan,0.109,0.004,-0.846,nan,nan
-55848.226411,nan,nan,0.097,0.114,-0.879,nan,nan
-55848.266956,nan,nan,0.121,0.021,-0.952,nan,nan
-55848.307501,nan,nan,0.058,-0.046,-0.915,nan,nan
-55848.348046,nan,nan,0.117,-0.051,-0.96,nan,nan
-55848.388591,nan,nan,0.105,-0.089,-1.008,nan,nan
-55848.429136,nan,nan,0.214,-0.008,-0.956,nan,nan
-55848.469681,nan,nan,0.093,-0.093,-0.838,nan,nan
-55848.510226,nan,nan,0.035,-0.101,-0.879,nan,nan
-55848.550771,nan,nan,0.148,-0.059,-1.032,nan,nan
-55848.591315,nan,nan,0.093,-0.093,-1.008,nan,nan
-55848.63186,nan,nan,0.109,0.051,-0.81,nan,nan
-55848.672405,nan,nan,0.156,0.051,-0.879,nan,nan
-55848.71295,nan,nan,0.07,-0.017,-0.927,nan,nan
-55848.753495,nan,nan,0.156,-0.042,-0.895,nan,nan
-55848.79404,nan,nan,0.101,-0.063,-1.02,nan,nan
-55848.834585,nan,nan,0.132,-0.013,-0.98,nan,nan
-55848.87513,nan,nan,0.253,0.084,-0.867,nan,nan
-55848.915675,nan,nan,0.078,-0.034,-0.968,nan,nan
-55848.95622,nan,nan,0.082,-0.08,-0.895,nan,nan
-55848.996765,nan,nan,0.043,-0.055,-0.927,nan,nan
-55849.03731,nan,nan,0.089,-0.063,-0.968,nan,nan
-55849.077854,nan,nan,0.109,-0.034,-0.939,nan,nan
-55849.118399,nan,nan,0.089,-0.097,-0.956,nan,nan
-55849.158944,nan,nan,0.058,-0.131,-0.992,nan,nan
-55849.199489,nan,nan,0.156,0.135,-0.923,nan,nan
-55849.240034,nan,nan,0.132,0.101,-0.83,nan,nan
-55849.280579,nan,nan,0.132,-0.008,-0.887,nan,nan
-55849.321124,nan,nan,0.109,0.008,-0.96,nan,nan
-55849.361669,nan,nan,0.206,0.076,-1.004,nan,nan
-55849.402214,nan,nan,0.113,0.051,-0.907,nan,nan
-55849.442759,nan,nan,0.109,0.004,-0.895,nan,nan
-55849.483304,nan,nan,0.171,0.025,-0.952,nan,nan
-55849.523849,nan,nan,0.125,-0.021,-0.911,nan,nan
-55849.564394,nan,nan,0.144,0.017,-0.947,nan,nan
-55849.604938,nan,nan,0.175,0.038,-0.931,nan,nan
-55849.645483,nan,nan,0.14,0.017,-0.911,nan,nan
-55849.686028,nan,nan,0.132,-0.068,-0.919,nan,nan
-55849.726573,nan,nan,0.117,-0.038,-0.911,nan,nan
-55849.767118,nan,nan,0.14,-0.055,-0.947,nan,nan
-55849.807663,nan,nan,0.14,-0.051,-0.907,nan,nan
-55849.848208,nan,nan,0.152,-0.055,-0.927,nan,nan
-55849.888753,nan,nan,0.187,-0.063,-0.988,nan,nan
-55849.929298,nan,nan,0.132,-0.097,-0.911,nan,nan
-55849.969843,nan,nan,0.101,-0.143,-0.863,nan,nan
-55850.010388,nan,nan,0.276,0.211,-0.83,nan,nan
-55850.050933,nan,nan,0.191,-0.013,-0.98,nan,nan
-55850.091478,nan,nan,0.241,0.046,-1.061,nan,nan
-55850.132022,nan,nan,0.23,0.034,-0.988,nan,nan
-55850.172567,nan,nan,0.16,0.004,-0.891,nan,nan
-55850.213112,nan,nan,0.152,-0.008,-0.871,nan,nan
-55850.253657,nan,nan,0.078,-0.072,-0.907,nan,nan
-55850.294202,nan,nan,0.144,-0.042,-0.883,nan,nan
-55850.334747,nan,nan,0.136,-0.03,-0.875,nan,nan
-55850.375292,nan,nan,0.132,-0.063,-0.834,nan,nan
-55850.415837,nan,nan,0.187,-0.093,-0.911,nan,nan
-55850.456382,nan,nan,0.195,-0.068,-0.923,nan,nan
-55850.496927,nan,nan,0.179,-0.076,-0.956,nan,nan
-55850.537472,nan,nan,0.21,-0.03,-0.943,nan,nan
-55850.578017,nan,nan,0.206,0.051,-0.907,nan,nan
-55850.618562,nan,nan,0.086,-0.143,-0.939,nan,nan
-55850.659106,nan,nan,0.07,-0.253,-0.964,nan,nan
-55850.699651,nan,nan,0.187,-0.114,-0.984,nan,nan
-55850.740196,nan,nan,0.226,-0.055,-0.98,nan,nan
-55850.780741,nan,nan,0.272,-0.008,-0.972,nan,nan
-55850.821286,nan,nan,0.268,0.046,-0.911,nan,nan
-55850.861831,nan,nan,0.241,0.131,-0.838,nan,nan
-55850.902376,nan,nan,0.101,0.008,-0.705,nan,nan
-55850.942921,nan,nan,0.07,-0.017,-0.745,nan,nan
-55850.983466,nan,nan,0.101,-0.059,-0.907,nan,nan
-55851.024011,nan,nan,0.358,0.017,-1.077,nan,nan
-55851.064556,nan,nan,0.37,0.021,-0.883,nan,nan
-55851.105101,nan,nan,0.07,0.038,-1.032,nan,nan
-55851.145646,nan,nan,0.093,-0.076,-0.871,nan,nan
-55851.18619,nan,nan,-0.358,-0.257,-0.689,nan,nan
-55851.226735,nan,nan,-1.016,0.08,-0.782,nan,nan
-55851.26728,nan,nan,-0.685,0.165,-0.701,nan,nan
-55851.307825,nan,nan,-0.588,0.059,-0.556,nan,nan
-55851.34837,nan,nan,-0.553,0.089,-0.535,nan,nan
-55851.388915,nan,nan,-0.595,0.177,-0.422,nan,nan
-55851.42946,nan,nan,-0.572,0.219,-0.475,nan,nan
-55851.470005,nan,nan,-0.724,0.502,-0.62,nan,nan
-55851.51055,nan,nan,-0.58,0.506,-0.438,nan,nan
-55851.551095,nan,nan,-0.455,0.405,-0.846,nan,nan
-55851.59164,nan,nan,-0.284,0.549,-0.766,nan,nan
-55851.632185,nan,nan,-0.518,0.498,-1.202,nan,nan
-55851.672729,nan,nan,-1.214,0.717,-1.481,nan,nan
-55851.713274,nan,nan,-0.553,0.312,-0.758,nan,nan
-55851.753819,nan,nan,0.004,-0.017,-0.64,nan,nan
-55851.794364,nan,nan,-0.144,0.177,-0.798,nan,nan
-55851.834909,nan,nan,-0.319,0.333,-1.105,nan,nan
-55851.875454,nan,nan,-0.261,0.329,-0.85,nan,nan
-55851.915999,nan,nan,-0.393,0.274,-0.923,nan,nan
-55851.956544,nan,nan,-0.381,0.24,-0.802,nan,nan
-55851.997089,nan,nan,-0.389,0.156,-0.826,nan,nan
-55852.037634,nan,nan,-0.268,0.008,-0.749,nan,nan
-55852.078179,nan,nan,-0.3,-0.249,-0.863,nan,nan
-55852.118724,nan,nan,-0.704,0.443,-0.826,nan,nan
-55852.159269,nan,nan,-0.514,0.338,-0.657,nan,nan
-55852.199813,nan,nan,-0.529,0.236,-0.685,nan,nan
-55852.240358,nan,nan,-0.58,0.105,-0.846,nan,nan
-55852.280903,nan,nan,-0.553,-0.072,-0.972,nan,nan
-55852.321448,nan,nan,-0.44,0.008,-0.798,nan,nan
-55852.361993,nan,nan,-0.56,0.059,-0.737,nan,nan
-55852.402538,nan,nan,-0.533,0.198,-0.644,nan,nan
-55852.443083,nan,nan,-0.615,0.156,-0.725,nan,nan
-55852.483628,nan,nan,-0.626,0.207,-0.826,nan,nan
-55852.524173,nan,nan,-0.549,0.013,-0.846,nan,nan
-55852.564718,nan,nan,-0.572,0.308,-0.729,nan,nan
-55852.605263,nan,nan,-0.798,0.376,-0.814,nan,nan
-55852.645808,nan,nan,-0.576,0.274,-0.685,nan,nan
-55852.686353,nan,nan,-0.572,0.232,-0.661,nan,nan
-55852.726897,nan,nan,-0.7,0.194,-0.834,nan,nan
-55852.767442,nan,nan,-0.759,0.257,-0.802,nan,nan
-55852.807987,nan,nan,-0.595,0.042,-0.737,nan,nan
-55852.848532,nan,nan,-0.498,0.013,-0.648,nan,nan
-55852.889077,nan,nan,-0.424,-0.017,-0.737,nan,nan
-55852.929622,nan,nan,-0.665,0.122,-0.899,nan,nan
-55852.970167,nan,nan,-0.7,-0.0,-1.036,nan,nan
-55853.010712,nan,nan,-0.735,-0.114,-1.048,nan,nan
-55853.051257,nan,nan,-0.825,0.059,-0.907,nan,nan
-55853.091802,nan,nan,-0.805,-0.063,-0.842,nan,nan
-55853.132347,nan,nan,-0.739,-0.084,-0.661,nan,nan
-55853.172892,nan,nan,-0.77,-0.181,-0.826,nan,nan
-55853.213437,nan,nan,-0.712,-0.165,-0.479,nan,nan
-55853.253981,nan,nan,-0.564,-0.295,-0.576,nan,nan
-55853.294526,nan,nan,-0.459,-0.338,-0.406,nan,nan
-55853.335071,nan,nan,-0.261,-0.405,-0.394,nan,nan
-55853.375616,nan,nan,0.008,-0.485,-0.438,nan,nan
-55853.416161,nan,nan,0.366,-0.781,-0.539,nan,nan
-55853.456706,nan,nan,0.381,-0.671,-0.491,nan,nan
-55853.497251,nan,nan,0.374,-0.726,-0.705,nan,nan
-55853.537796,nan,nan,0.409,-0.675,-0.632,nan,nan
-55853.578341,nan,nan,0.49,-0.595,-0.515,nan,nan
-55853.618886,nan,nan,0.451,-0.532,-0.681,nan,nan
-55853.659431,nan,nan,0.436,-0.498,-0.713,nan,nan
-55853.699976,nan,nan,0.366,-0.456,-0.798,nan,nan
-55853.740521,nan,nan,0.253,-0.388,-0.709,nan,nan
-55853.781065,nan,nan,0.249,-0.485,-0.786,nan,nan
-55853.82161,nan,nan,0.093,-0.506,-0.968,nan,nan
-55853.862155,nan,nan,0.016,-0.599,-1.085,nan,nan
-55853.9027,nan,nan,0.027,-0.633,-0.968,nan,nan
-55853.943245,nan,nan,-0.07,-0.608,-0.935,nan,nan
-55853.98379,nan,nan,-0.109,-0.599,-0.855,nan,nan
-55854.024335,nan,nan,-0.132,-0.565,-0.863,nan,nan
-55854.06488,nan,nan,-0.167,-0.506,-0.81,nan,nan
-55854.105425,nan,nan,-0.222,-0.439,-0.834,nan,nan
-55854.14597,nan,nan,-0.249,-0.312,-0.83,nan,nan
-55854.186515,nan,nan,-0.311,-0.257,-0.988,nan,nan
-55854.22706,nan,nan,-0.319,-0.249,-1.004,nan,nan
-55854.267604,nan,nan,-0.28,-0.139,-0.782,nan,nan
-55854.308149,nan,nan,-0.113,-0.122,-0.741,nan,nan
-55854.348694,nan,nan,-0.879,-0.08,-0.697,nan,nan
-55854.389239,nan,nan,-0.237,-0.008,-1.073,nan,nan
-55854.429784,nan,nan,-0.607,-0.068,-1.028,nan,nan
-55854.470329,nan,nan,-0.482,0.021,-0.984,nan,nan
-55854.510874,nan,nan,-0.518,0.055,-0.903,nan,nan
-55854.551419,nan,nan,-0.549,-0.068,-0.956,nan,nan
-55854.591964,nan,nan,-0.704,-0.131,-0.798,nan,nan
-55854.632509,nan,nan,-0.475,-0.262,-0.964,nan,nan
-55854.673054,nan,nan,-0.346,-0.215,-0.943,nan,nan
-55854.713599,nan,nan,-0.381,-0.346,-0.935,nan,nan
-55854.754144,nan,nan,0.086,-0.439,-0.984,nan,nan
-55854.794688,nan,nan,-0.222,-0.409,-0.717,nan,nan
-55854.835233,nan,nan,-0.214,-0.498,-0.741,nan,nan
-55854.875778,nan,nan,0.035,-0.553,-0.85,nan,nan
-55854.916323,nan,nan,-0.14,-0.586,-0.814,nan,nan
-55854.956868,nan,nan,-0.195,-0.65,-0.838,nan,nan
-55854.997413,nan,nan,-0.019,-0.591,-0.612,nan,nan
-55855.037958,nan,nan,-0.249,-0.603,-0.455,nan,nan
-55855.078503,nan,nan,-0.354,-0.667,-0.737,nan,nan
-55855.119048,nan,nan,-0.611,-1.118,-0.333,nan,nan
-55855.159593,nan,nan,-0.482,-0.595,-0.479,nan,nan
-55855.200138,nan,nan,-0.568,-0.637,-0.592,nan,nan
-55855.240683,nan,nan,-0.611,-0.696,-0.685,nan,nan
-55855.281228,nan,nan,-0.362,-0.549,-0.636,nan,nan
-55855.321772,nan,nan,0.288,-0.413,-0.661,nan,nan
-55855.362317,nan,nan,-0.074,-1.198,-0.822,nan,nan
-55855.402862,nan,nan,-0.117,-1.232,-0.584,nan,nan
-55855.443407,nan,nan,0.012,-0.405,-0.471,nan,nan
-55855.483952,nan,nan,-0.249,-0.515,-0.992,nan,nan
-55855.524497,nan,nan,-0.405,-1.11,-0.689,nan,nan
-55855.565042,nan,nan,-0.307,-0.65,-0.669,nan,nan
-55855.605587,nan,nan,-0.366,-0.574,-0.608,nan,nan
-55855.646132,nan,nan,-0.615,-0.844,-0.507,nan,nan
-55855.686677,nan,nan,-0.405,-0.376,-0.531,nan,nan
-55855.727222,nan,nan,-0.447,-0.473,-0.717,nan,nan
-55855.767767,nan,nan,-0.584,-0.894,-0.644,nan,nan
-55855.808312,nan,nan,-0.455,-0.81,-0.754,nan,nan
-55855.848856,nan,nan,-0.623,-0.73,-0.879,nan,nan
-55855.889401,nan,nan,-0.366,-0.325,-0.616,nan,nan
-55855.929946,nan,nan,-0.121,-0.907,-0.81,nan,nan
-55855.970491,nan,nan,-0.331,-0.565,-0.798,nan,nan
-55856.011036,nan,nan,0.078,-0.464,-0.879,nan,nan
-55856.051581,nan,nan,0.035,-0.304,-0.976,nan,nan
-55856.092126,nan,nan,0.035,-0.333,-0.786,nan,nan
-55856.132671,nan,nan,0.051,-0.287,-0.798,nan,nan
-55856.173216,nan,nan,-0.202,-0.359,-0.931,nan,nan
-55856.213761,nan,nan,-0.058,-0.236,-0.931,nan,nan
-55856.254306,nan,nan,-0.039,-0.262,-0.988,nan,nan
-55856.294851,nan,nan,-0.039,-0.447,-0.972,nan,nan
-55856.335396,nan,nan,0.035,-0.371,-1.0,nan,nan
-55856.37594,nan,nan,0.004,-0.287,-1.004,nan,nan
-55856.416485,nan,nan,-0.066,-0.418,-0.939,nan,nan
-55856.45703,nan,nan,-0.163,-0.435,-1.0,nan,nan
-55856.497575,nan,nan,0.078,-0.473,-0.818,nan,nan
-55856.53812,nan,nan,0.109,-0.359,-0.786,nan,nan
-55856.578665,nan,nan,-0.0,-0.342,-0.875,nan,nan
-55856.61921,nan,nan,0.047,-0.363,-0.883,nan,nan
-55856.659755,nan,nan,0.004,-0.325,-0.887,nan,nan
-55856.7003,nan,nan,-0.226,-0.447,-0.83,nan,nan
-55856.740845,nan,nan,0.043,-0.426,-0.927,nan,nan
-55856.78139,nan,nan,0.21,-0.367,-0.98,nan,nan
-55856.821935,nan,nan,0.198,-0.329,-0.867,nan,nan
-55856.862479,nan,nan,0.089,-0.338,-0.907,nan,nan
-55856.903024,nan,nan,0.047,-0.38,-0.927,nan,nan
-55856.943569,nan,nan,0.051,-0.422,-0.923,nan,nan
-55856.984114,nan,nan,-0.051,-0.376,-0.911,nan,nan
-55857.024659,nan,nan,-0.012,-0.401,-0.887,nan,nan
-55857.065204,nan,nan,0.012,-0.401,-0.919,nan,nan
-55857.105749,nan,nan,0.043,-0.43,-0.85,nan,nan
-55857.146294,nan,nan,0.039,-0.38,-0.834,nan,nan
-55857.186839,nan,nan,0.101,-0.413,-0.85,nan,nan
-55857.227384,nan,nan,0.101,-0.418,-0.964,nan,nan
-55857.267929,nan,nan,0.027,-0.397,-0.85,nan,nan
-55857.308474,nan,nan,0.016,-0.388,-0.875,nan,nan
-55857.349019,nan,nan,0.004,-0.413,-0.976,nan,nan
-55857.389563,nan,nan,-0.0,-0.422,-0.883,nan,nan
-55857.430108,nan,nan,-0.0,-0.384,-0.927,nan,nan
-55857.470653,nan,nan,0.008,-0.409,-0.939,nan,nan
-55857.511198,nan,nan,0.043,-0.405,-0.887,nan,nan
-55857.551743,nan,nan,0.023,-0.426,-0.863,nan,nan
-55857.592288,nan,nan,0.07,-0.397,-0.859,nan,nan
-55857.632833,nan,nan,0.031,-0.388,-0.875,nan,nan
-55857.673378,nan,nan,0.058,-0.38,-0.903,nan,nan
-55857.713923,nan,nan,0.023,-0.409,-0.903,nan,nan
-55857.754468,nan,nan,-0.008,-0.38,-0.98,nan,nan
-55857.795013,nan,nan,0.054,-0.371,-0.927,nan,nan
-55857.835558,nan,nan,0.012,-0.359,-0.976,nan,nan
-55857.876103,nan,nan,0.031,-0.388,-0.911,nan,nan
-55857.916647,nan,nan,0.058,-0.367,-0.846,nan,nan
-55857.957192,nan,nan,-0.113,-0.456,-0.846,nan,nan
-55857.997737,nan,nan,0.089,-0.388,-0.802,nan,nan
-55858.038282,nan,nan,-0.023,-0.38,-0.883,nan,nan
-55858.078827,nan,nan,0.121,-0.333,-0.911,nan,nan
-55858.119372,nan,nan,0.082,-0.342,-0.972,nan,nan
-55858.159917,nan,nan,-0.004,-0.35,-0.964,nan,nan
-55858.200462,nan,nan,-0.031,-0.38,-0.903,nan,nan
-55858.241007,nan,nan,-0.066,-0.439,-0.968,nan,nan
-55858.281552,nan,nan,-0.031,-0.426,-0.891,nan,nan
-55858.322097,nan,nan,-0.004,-0.397,-0.806,nan,nan
-55858.362642,nan,nan,0.054,-0.392,-0.947,nan,nan
-55858.403187,nan,nan,0.016,-0.392,-0.883,nan,nan
-55858.443731,nan,nan,-0.039,-0.384,-0.859,nan,nan
-55858.484276,nan,nan,-0.074,-0.426,-0.952,nan,nan
-55858.524821,nan,nan,-0.093,-0.418,-0.879,nan,nan
-55858.565366,nan,nan,-0.043,-0.376,-0.895,nan,nan
-55858.605911,nan,nan,-0.031,-0.333,-0.899,nan,nan
-55858.646456,nan,nan,-0.097,-0.384,-0.927,nan,nan
-55858.687001,nan,nan,-0.054,-0.354,-0.968,nan,nan
-55858.727546,nan,nan,0.058,-0.401,-0.903,nan,nan
-55858.768091,nan,nan,-0.016,-0.456,-0.895,nan,nan
-55858.808636,nan,nan,-0.183,-0.456,-0.762,nan,nan
-55858.849181,nan,nan,-0.121,-0.329,-0.83,nan,nan
-55858.889726,nan,nan,-0.054,-0.283,-0.964,nan,nan
-55858.930271,nan,nan,-0.051,-0.274,-0.931,nan,nan
-55858.970815,nan,nan,0.132,-0.692,-0.705,nan,nan
-55859.01136,nan,nan,0.206,-0.46,-0.842,nan,nan
-55859.051905,nan,nan,0.268,-0.481,-0.814,nan,nan
-55859.09245,nan,nan,0.066,-0.447,-0.842,nan,nan
-55859.132995,nan,nan,-0.043,-0.464,-0.871,nan,nan
-55859.17354,nan,nan,0.125,-0.072,-0.786,nan,nan
-55859.214085,nan,nan,-0.63,-0.249,-0.931,nan,nan
-55859.25463,nan,nan,0.089,-0.245,-1.113,nan,nan
-55859.295175,nan,nan,0.136,-0.198,-0.984,nan,nan
-55859.33572,nan,nan,-0.245,0.105,-0.818,nan,nan
-55859.376265,nan,nan,-0.296,-0.165,-0.923,nan,nan
-55859.41681,nan,nan,-0.284,-0.464,-1.036,nan,nan
-55859.457354,nan,nan,-0.296,-0.24,-1.097,nan,nan
-55859.497899,nan,nan,-0.023,-0.059,-0.669,nan,nan
-55859.538444,nan,nan,-0.245,0.042,-0.77,nan,nan
-55859.578989,nan,nan,-0.525,-0.139,-1.206,nan,nan
-55859.619534,nan,nan,-0.638,-0.131,-1.065,nan,nan
-55859.660079,nan,nan,-0.097,-0.135,-0.822,nan,nan
-55859.700624,nan,nan,0.245,-0.405,-0.802,nan,nan
-55859.741169,nan,nan,0.21,-0.278,-0.887,nan,nan
-55859.781714,nan,nan,0.202,-0.363,-0.701,nan,nan
